n_cluster,Silhouette,davies,calinski
2,0.5571640037770685,0.5977214197263391,746.5162862269109
3,0.4692228124419316,0.6804446564246489,760.7027295901406
4,0.42740561048306536,0.7554319541552252,733.4952840372835
5,0.4081365660699662,0.7809406832968349,748.6069632817799
6,0.4277739628329596,0.6638474773219624,809.234576420149
7,0.4101230474421846,0.6973535827567999,841.8645389438607
8,0.3792222955928488,0.814098959906187,840.8828568812129
9,0.3641720690109111,0.8291640078686816,830.9013249854763
10,0.38845333621218675,0.7921354906835436,812.6034220902544
11,0.35817600981637493,0.8338614090072366,808.2306483899332
12,0.36384396299836785,0.880082951413082,773.6049138288414
13,0.3437451985704641,0.919269300769376,776.8810129206017
14,0.3555077104510452,0.9099889893899294,782.9495671468445
15,0.337885426026929,0.9663222564848944,766.2124808332954
16,0.347718833576502,0.9216566370425647,756.382257370329
17,0.3427209851334189,0.9228847074855084,731.3429439051224
18,0.3544061237633324,0.8993570581371793,723.2198492187906
19,0.3556191262625418,0.9174986353673394,719.4711758371254
20,0.3586125004840259,0.9235311857912242,712.1686278168945
21,0.3381212988329402,0.9368333597791649,714.3329679277799
22,0.34731112959690114,0.9077698299502397,689.9358656351072
23,0.36500290392005597,0.8680291518558179,688.9975261661101
24,0.3662835183410291,0.85357725250717,707.9528671991529
25,0.3711488893605569,0.8800064338184049,693.0973730064043
26,0.37348811374183666,0.841180921782459,698.2588903134546
27,0.3552586444620385,0.9115176656858731,687.9363866268595
28,0.37404230524858983,0.791653900515883,697.7044507731458
29,0.3834749315580865,0.8986806298823874,694.4991767069237
30,0.3714984358253115,0.869456822286904,685.5208659402358
31,0.36715214564319265,0.8667515537849079,681.7732793861345
32,0.3757896206416248,0.8021684089366234,695.1501302286626
33,0.3851413219529158,0.8462087585125195,692.0117274344046
34,0.38288331378071405,0.86580625316915,676.737587757721
35,0.3880411391088666,0.8490077663877856,690.8646162342613
36,0.4009502971288485,0.8056352534692591,684.4236245019167
37,0.40345997457658495,0.7906759528819169,705.3950418687645
38,0.39736217722046435,0.7593663338632575,694.3787880179906
39,0.4075248223464745,0.7865309398962503,696.5838433981775
40,0.4125894071743657,0.7607300500745001,707.0851262776365
41,0.40382949436243865,0.811119914950404,695.9289110384278
42,0.4010831449346815,0.7818749182429269,710.3653315029469
43,0.4213630345367942,0.7616180401704143,706.079358681791
44,0.4160051488009969,0.7879596916308532,716.1581021532231
45,0.4241465506716689,0.7634323540096304,728.6902382763132
46,0.4108258648209328,0.7596616728377923,720.4100477859713
47,0.42124966817897275,0.7555438693498548,713.0363678568762
48,0.42315003508324006,0.7332485536690342,752.6065229336698
49,0.4337130573443559,0.704121813356916,744.9616045056933
50,0.4226711265349534,0.7509239228992938,747.7085911373333
51,0.44299364715903194,0.7280337524170111,760.6917693004465
52,0.4427579031653714,0.6989139439843746,767.1608012002238
53,0.43787962547137915,0.7130222918873623,755.5865380281574
54,0.4363428316479088,0.7153809725626671,774.7662487987346
55,0.44475780779449475,0.699224993601728,776.3497382241915
56,0.4374016429605892,0.7005093005512176,765.2891423834923
57,0.42912865729168503,0.6962097425582461,782.2621695064521
58,0.44808307328511204,0.689509328369525,800.0452661779991
59,0.44788132823510673,0.6893137706065823,801.4062512393857
60,0.4388209159657536,0.6969885743673682,800.179718346153
61,0.449679317943839,0.6979023098470145,805.6419458477361
62,0.4437906025375498,0.6843935163580727,823.656283085618
63,0.44593935812124963,0.6704974725027958,818.5185037497523
64,0.4533957702667652,0.68514624524607,828.0619212099923
65,0.44352708375309,0.6731046696980117,836.1640525250846
66,0.4587447879558453,0.6660049744603023,857.4991324360171
67,0.4530061014039277,0.6451474208295863,863.8679325535707
68,0.4677377094305563,0.6635055140003703,854.226903886873
69,0.45695383241397486,0.6544822233946591,859.4089267842434
70,0.45910914393909136,0.6300038200782829,874.0856410777193
71,0.46434481604437583,0.645419782662752,884.7480010518656
72,0.46821652817184256,0.6454210559450465,887.8544301859157
73,0.4618948345002956,0.6325952330578628,904.0161967078901
74,0.46322494423385646,0.6534180105990856,896.1254411285736
75,0.4573501059812992,0.6598375288844366,891.6912416273207
76,0.4678662925720476,0.5992261710779356,885.0276289641514
77,0.46956852199330307,0.6137053136449522,918.1942518324635
78,0.46245740337173286,0.6484426665126161,905.0721741985093
79,0.4672486777930835,0.6312319170357837,911.722203524253
80,0.45929242400537684,0.5966962746510133,908.9103829693047
81,0.4668321291699866,0.6048402219550112,920.961545984862
82,0.45898732425830824,0.6136004136548804,910.5896408605515
83,0.4698469184926617,0.6347514191188534,951.904305217568
84,0.4686832669897764,0.6347433360795101,950.1862499270713
85,0.4661385513505885,0.6117314317132274,933.0142697389196
86,0.470693659930047,0.6254838391364888,962.083546570891
87,0.46882546539032677,0.6167838641127973,958.3110197042765
88,0.47365288585872584,0.5943033817589377,956.4069922976391
89,0.472744298243276,0.6279454518367522,991.2717150539407
90,0.4707920395876245,0.5700449533366229,959.3049104444236
91,0.47549361730831013,0.5714768201817081,972.7140101431289
92,0.4660042759074182,0.6249776832101368,988.8135124563862
93,0.46084525947533744,0.5748722956368012,971.7352484828142
94,0.4760821601782916,0.567273820026883,1021.1265497438039
95,0.48072511561936326,0.5850124447726572,1001.3291902475921
96,0.4812267130060003,0.5671531356379301,1008.7732201654462
97,0.47564716135614904,0.5660480175227679,1010.2962799327438
98,0.46860735462637604,0.5825816443170319,1015.1698216626571
99,0.47297123408261493,0.5824080798457043,1037.445203745162
100,0.4841284786652239,0.5565370695723951,1043.8837825051478
